offsetCenter,differenceForward,steeringAngle
0.436,0.0118,0.0
0.459,0.0105,0.1
0.429,0.0029,0.1
0.416,0.0029,0.1
0.402,0.0041,0.1
0.39,0.005,0.1
0.377,0.0065,0.1
0.39,0.0078,0.1
0.415,0.0095,0.1
0.437,0.0096,0.0
0.448,0.0013,0.1
0.436,0.0006,0.1
0.411,0.0017,0.1
0.399,0.003,0.1
0.386,0.0042,0.1
0.387,0.0058,0.1
0.415,0.0071,0.1
0.439,0.0093,0.2
0.451,0.0042,0.1
0.44,0.0065,0.1
0.429,0.0083,0.1
0.419,0.0103,0.1
0.407,0.0124,0.1
0.398,0.0128,0.0
0.396,0.0112,0.0
0.421,0.0085,0.1
0.469,0.0001,0.1
0.459,0.0006,0.1
0.449,0.0001,0.1
0.438,0.0008,0.1
0.428,0.0024,0.1
0.418,0.0035,0.1
0.408,0.0055,0.1
0.4,0.0074,0.2
0.479,0.0024,0.1
0.47,0.0044,0.1
0.461,0.0067,0.1
0.453,0.0083,0.1
0.445,0.0102,0.1
0.439,0.0117,0.1
0.431,0.0122,0.0
0.422,0.0093,0.0
0.491,0.0002,0.1
0.484,0.0019,0.1
0.476,0.002,0.1
0.468,0.0018,0.1
0.46,0.0008,0.1
0.453,0.0002,0.1
0.446,0.0017,0.1
0.439,0.003,0.1
0.496,0.0023,0.2
0.489,0.0001,0.1
0.482,0.0022,0.1
0.475,0.0039,0.1
0.469,0.0062,0.1
0.464,0.0077,0.1
0.459,0.0099,0.1
0.455,0.0114,0.1
0.501,0.0047,0.0
0.495,0.0034,0.1
0.491,0.0032,0.1
0.487,0.0034,0.1
0.483,0.0046,0.1
0.479,0.0055,0.1
0.476,0.0071,0.1
0.473,0.0084,0.1
0.47,0.01,0.1
0.502,0.0023,0.0
0.497,0.0006,0.0
0.494,0.0025,0.1
0.49,0.0035,0.1
0.487,0.0039,0.1
0.483,0.0032,0.1
0.479,0.0024,0.1
0.474,0.0023,0.0
0.493,0.0122,0.0
0.486,0.0154,0.0
0.48,0.0197,0.0
0.473,0.0241,0.0
0.466,0.0285,0.1
0.46,0.0306,0.1
0.452,0.0318,0.1
0.444,0.0313,0.1
0.445,0.0398,0.0
0.433,0.0423,0.0
0.419,0.047,0.0
0.407,0.0523,0.0
0.397,0.0561,0.0
0.387,0.0594,0.1
0.376,0.0625,0.1
0.363,0.0633,0.1
0.347,0.0719,0.0
0.329,0.0748,0.0
0.312,0.0733,0.0
0.297,0.0717,0.0
0.282,0.0708,0.0
0.268,0.0698,0.0
0.254,0.0693,0.0
0.24,0.0675,0.1
0.228,0.0646,0.1
0.215,0.059,0.1
0.203,0.0548,0.0
0.189,0.0509,0.0
0.178,0.0492,0.0
0.168,0.0476,0.0
0.158,0.0467,0.0
0.148,0.0456,0.0
0.14,0.0444,0.1
0.132,0.0405,0.1
0.124,0.0372,0.0
0.115,0.0345,0.0
0.107,0.033,0.0
0.093,0.0308,0.0
0.087,0.0298,0.0
0.081,0.0294,0.0
0.075,0.0284,0.0
-0.076,0.0281,0.0
-0.079,0.0272,0.0
-0.082,0.0269,0.0
-0.085,0.0259,0.0
-0.088,0.0256,0.0
-0.091,0.0248,0.0
-0.094,0.0236,0.1
-0.096,0.0202,0.1
-0.096,0.0175,0.0
-0.096,0.0154,0.0
-0.096,0.0146,0.0
-0.093,0.0139,0.0
-0.091,0.0143,0.0
-0.089,0.0143,0.0
-0.087,0.0147,0.0
-0.084,0.0148,0.0
-0.082,0.0156,0.0
-0.08,0.0157,0.0
-0.078,0.0164,0.0
-0.076,0.0165,0.0
-0.074,0.0171,0.0
-0.071,0.0173,0.0
-0.069,0.0179,0.0
-0.067,0.0172,0.1
-0.065,0.0168,0.0
-0.063,0.0162,0.0
-0.06,0.0166,0.0
-0.058,0.0165,0.0
-0.056,0.017,0.0
-0.054,0.0171,0.0
-0.052,0.0176,0.0
-0.05,0.0177,0.0
-0.053,0.0176,0.1
-0.056,0.0167,0.0
-0.06,0.0167,0.0
-0.064,0.0164,0.0
-0.066,0.0156,0.1
-0.07,0.0139,0.0
-0.073,0.0134,0.0
-0.076,0.0127,0.0
-0.079,0.0127,0.0
-0.081,0.0123,0.0
-0.084,0.0124,0.0
-0.086,0.012,0.0
-0.089,0.0124,0.0
-0.091,0.0115,0.1
-0.093,0.0108,0.0
-0.096,0.0101,0.0
-0.098,0.01,0.0
-0.099,0.009,0.1
-0.101,0.0082,0.0
-0.103,0.0073,0.0
-0.105,0.0073,0.0
-0.107,0.0067,0.0
-0.108,0.0068,0.0
-0.109,0.0064,0.0
-0.111,0.0067,0.0
-0.111,0.0055,0.1
-0.11,0.0024,0.2
-0.109,0.0024,0.1
-0.108,0.0076,0.1
